Nationals	Danny Espinosa	Ain't No Rest For The Wicked	Cage The Elephant	Alternative	https://itunes.apple.com/us/album/aint-no-rest-for-the-wicked/id308751971?i=308752033&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Denard Span	Gotta Have It	Kanye West & JAY Z	Hip-Hop/Rap	https://itunes.apple.com/us/album/gotta-have-it/id455394570?i=455394602&uo=4&at=10l3Hj&ct=mobile_music
Nationals	 Ian Desmond	One-Sixteen	Trip Lee		
Nationals	 Bryce Harper	Flower	Moby	Electronic	https://itunes.apple.com/us/album/flower/id281242279?i=281242696&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Jayson Werth	Werewolves of London	Warren Zevon	Rock	https://itunes.apple.com/us/album/werewolves-of-london/id256615448?i=256615707&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Rafael Soriano	Pitch, Soriano	Original Track		
Nationals	 Wilson Ramos	Wepa	Gloria Estefan	Pop	https://itunes.apple.com/us/album/wepa/id462904356?i=462904362&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Ryan Mattheus	Firework	Katie Perry	Pop	https://itunes.apple.com/us/album/firework/id385406210?i=385406569&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Ryan Zimmerman	My Songs Know What You Did In The Dark [Light Em Up]	Fall Out Boy	Alternative	https://itunes.apple.com/us/album/sugar-were-goin-down/id59950798?i=59950833&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Scott Hairston	Blue Sky	Common	Hip-Hop/Rap	https://itunes.apple.com/us/album/blue-sky/id484275413?i=484275420&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Stephen Strasburg	Seven Nation Army	The White Stripes	Alternative	https://itunes.apple.com/us/album/seven-nation-army/id275230921?i=275230945&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Steve Lombardozzi	Barefoot Blue Jean Night	Jake Owen	Country	https://itunes.apple.com/us/album/barefoot-blue-jean-night/id457563539?i=457563548&uo=4&at=10l3Hj&ct=mobile_music
Nationals	 Drew Storen	Bad Company	Five Finger Death Punch	Rock	https://itunes.apple.com/us/album/bad-company/id407370737?i=407370760&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Tyler Moore	Drivin' Around Song	Colt Ford featuring Jason Aldean	Country	https://itunes.apple.com/us/album/drivin-around-song-feat.-jason/id543973155?i=543973159&uo=4&at=10l3Hj&ct=mobile_music
Nationals	 Jordan Zimmermann	Hell on Wheels	Brantley Gilbert	Country	https://itunes.apple.com/us/album/hell-on-wheels/id461777713?i=461777715&uo=4&at=10l3Hj&ct=mobile_music
Athletics	A.J. Griffin	Illmerica	Wolfgang Gartner	Dance	https://itunes.apple.com/us/album/illmerica/id464119402?i=464119437&uo=4&at=10l3Hj&ct=mobile_music
Athletics	Alberto Callaspo	Con Cotorra No	El Sujeto	Salsa y Tropical	https://itunes.apple.com/us/album/con-cotorra-no/id372011962?i=372012056&uo=4&at=10l3Hj&ct=mobile_music
Athletics	Brandon Moss	Homeboy	Eric Church	Country	https://itunes.apple.com/us/album/homeboy/id448105764?i=448105861&uo=4&at=10l3Hj&ct=mobile_music
Athletics	Brett Anderson	1984	Adestria	Metal	https://itunes.apple.com/us/album/1984/id510775059?i=510775067&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 Yoenis Cespedes	Slow Down (Yoenis Cespedes remix)	Clyde Carson		
Athletics	 Coco Crisp	Badass	Kid Ink	Hip-Hop/Rap	https://itunes.apple.com/us/album/bad-ass-feat.-meek-mill-wale/id592960859?i=592960861&uo=4&at=10l3Hj&ct=mobile_music
Athletics	Dan Otero	Stop Science	N/A		
Athletics	 Josh Donaldson	Regulate	Warren G	Hip-Hop/Rap	https://itunes.apple.com/us/album/regulate-feat.-nate-dogg/id581645356?i=581645357&uo=4&at=10l3Hj&ct=mobile_music
Athletics	Eric Sogard	Welcome to the Jungle	Guns N' Roses	Rock	https://itunes.apple.com/us/album/sweet-child-o-mine/id113736?i=113728&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 Nate Freiman	Shipping up to Boston	Dropkick Murphys	Rock	https://itunes.apple.com/us/album/im-shipping-up-to-boston/id78964671?i=78964625&uo=4&at=10l3Hj&ct=mobile_music
Athletics	Grant Balfour	One	Metallica	Rock	https://itunes.apple.com/us/album/one/id579142900?i=579142995&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 John Jaso	Those Shoes	Eagles	Rock	https://itunes.apple.com/us/album/those-shoes/id636866317?i=636867086&uo=4&at=10l3Hj&ct=mobile_music
Athletics	Jed Lowrie	Universal Mind Control	Common	Hip-Hop/Rap	https://itunes.apple.com/us/album/universal-mind-control-umc/id298084892?i=298084945&uo=4&at=10l3Hj&ct=mobile_music
Athletics	Jerry Blevins	Sympathy for the Devil	The Rolling Stones	Rock	https://itunes.apple.com/us/album/sympathy-for-the-devil/id656801179?i=656801378&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 Derek Norris	Outshined	Bad Motorfinger	Alternative	https://itunes.apple.com/us/album/outshined/id94747?i=94725&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 Jarrod Parker	Breathe Into Me	Red	Alternative	https://itunes.apple.com/us/album/breathe-into-me/id373429738?i=373429748&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 Josh Reddick	Meat on the Table	Ryback (Jim Johnston WWE)	Soundtrack	https://itunes.apple.com/us/album/wwe-meat-on-the-table-ryback/id558007252?i=558007261&uo=4&at=10l3Hj&ct=mobile_music
Athletics	Ryan Cook	So Cold	Breaking Benjamin	Rock	https://itunes.apple.com/us/album/so-cold/id454862645?i=454862756&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 Evan Scribner	Blind	Korn	Metal	https://itunes.apple.com/us/album/blind/id158049536?i=158050307&uo=4&at=10l3Hj&ct=mobile_music
Athletics	Sean Doolittle	For Whom the Bell Tolls	Metallica	Rock	https://itunes.apple.com/us/album/for-whom-the-bell-tolls/id579148345?i=579149036&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 Seth Smith	Come to the River	Rhett Walker Band	Christian & Gospel	https://itunes.apple.com/us/album/come-to-the-river/id541882169?i=541882171&uo=4&at=10l3Hj&ct=mobile_music
Athletics	Stephen Vogt	Comatose	Skillet	Hip-Hop/Rap	https://itunes.apple.com/us/album/im-different/id549921250?i=549921257&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 Dan Straily	My Kinda Party	Jason Aldeen	Country	https://itunes.apple.com/us/album/my-kinda-party/id397219095?i=397219102&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 Kurt Suzuki	Lively Up Yourself	Bob Marley & The Wailers	Reggae	https://itunes.apple.com/us/album/lively-up-yourself-1984-mix/id19851211?i=19851294&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 Chris Young	All Gold Everything	Trinidad James	Hip-Hop/Rap	https://itunes.apple.com/us/album/all-gold-everything/id589282650?i=589282654&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 Chris Young	I'm Different	2 Chainz	Hip-Hop/Rap	https://itunes.apple.com/us/album/im-different/id549921250?i=549921257&uo=4&at=10l3Hj&ct=mobile_music
Athletics	 Chris Young	Started from the Bottom	Drake		https://itunes.apple.com/us/album/started-from-the-bottom/id600729789?i=600729798&uo=4&at=10l3Hj&ct=mobile_music
Orioles	Brian Matusz	Secrets	Loose Cannon Trio		
Orioles	Bud Norris	Lady in White	Rebelution	Reggae	https://itunes.apple.com/us/album/lady-in-white/id485476117?i=485476822&uo=4&at=10l3Hj&ct=mobile_music
Orioles	Darren O'Day	Thickfreakness	The Black Keys	Rock	https://itunes.apple.com/us/album/thickfreakness/id295477242?i=295477243&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Chris Davis	I Get Wicked	Thousand Foot Krutch	Rock	https://itunes.apple.com/us/album/i-get-wicked/id513344029?i=513344278&uo=4&at=10l3Hj&ct=mobile_music
Orioles	Francisco Rodriguez	Sandungueoso	Tego Calderon		
Orioles	 Miguel Gonzalez	La Cosecha	Carlos Y Jose	Regional Mexicano	https://itunes.apple.com/us/album/la-cosecha/id378187234?i=378187258&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Tommy Hunter	That's All She Wrote	T.I	Hip-Hop/Rap	https://itunes.apple.com/us/album/thats-all-she-wrote-feat./id404386338?i=404386344&uo=4&at=10l3Hj&ct=mobile_music
Orioles	J.J. Hardy	Flower	Moby	Electronic	https://itunes.apple.com/us/album/flower/id281242279?i=281242696&uo=4&at=10l3Hj&ct=mobile_music
Orioles	Jason Hammel	Panic Switch	Silversun Pickups	Alternative	https://itunes.apple.com/us/album/panic-switch/id410068293?i=410068316&uo=4&at=10l3Hj&ct=mobile_music
Orioles	Jim Johnson	The Pretender	Foo Fighters	Alternative	https://itunes.apple.com/us/album/the-pretender/id263094258?i=263094272&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Adam Jones	Show Out	Juicy J feat. Big Sean and Young Jeezy		https://itunes.apple.com/us/album/show-out-feat.-young-jeezy/id594704868?i=594705607&uo=4&at=10l3Hj&ct=mobile_music
Orioles	Matt Wieters	Barefoot Blue Jean	Jake Owen	Country	https://itunes.apple.com/us/album/barefoot-blue-jean-night/id457563539?i=457563548&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Nate McLouth	Kyrie	Mr. Mister	Pop	https://itunes.apple.com/us/album/kyrie/id303089705?i=303089727&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Michael Morse	In My Mind	Ivan Gough & Feenixpawl	Dance	https://itunes.apple.com/us/album/in-my-mind-axwell-mix-feat./id563648792?i=563648805&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Michael Morse	Ooh Ahh (My Life Be Like) [feat. tobyMac]	Grits	Hip-Hop/Rap	https://itunes.apple.com/us/album/ooh-ahh-my-life-be-like-feat./id276615866?i=276615892&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Michael Morse	Sweetdreams	Eurythmics	Pop	https://itunes.apple.com/us/album/sweet-dreams-are-made-of-this/id303097824?i=303097827&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Michael Morse	Take on Me	A-Ha	Pop	https://itunes.apple.com/us/album/take-on-me/id217613162?i=217613163&uo=4&at=10l3Hj&ct=mobile_music
Orioles	Nick Markakis	Deliverance	Bubba Sparxxx	Hip-Hop/Rap	https://itunes.apple.com/us/album/deliverance/id2424362?i=2424350&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Bud Norris	Night Call	Kavinsky	Soundtrack	https://itunes.apple.com/us/album/nightcall/id455448129?i=455448132&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Brian Roberts	Don't Waste Your Life	LeCrae	Hip-Hop/Rap	https://itunes.apple.com/us/album/dont-waste-your-life-feat./id289497974?i=289497980&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Francisco Rodriguez	Sandunqueoso	Tego Calderón	Hip-Hop/Rap	https://itunes.apple.com/us/album/sandungueoso/id380598340?i=380598452&uo=4&at=10l3Hj&ct=mobile_music
Orioles	Ryan Flaherty	Wild Rover	Dropkick Murphys	Alternative	https://itunes.apple.com/us/album/wild-rover/id272860841?i=272860875&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Chris Snyder	Cemetery Gates	Pantera	Metal	https://itunes.apple.com/us/album/cemetery-gates/id389079814?i=389079946&uo=4&at=10l3Hj&ct=mobile_music
Orioles	 Chris Tillman	Kick It In The Sticks	Brantley Gilbert	Country	https://itunes.apple.com/us/album/kick-it-in-the-sticks/id461777713?i=461777723&uo=4&at=10l3Hj&ct=mobile_music
Orioles	Troy Patton	Glitter	Ghost Land Observatory	Electronic	https://itunes.apple.com/us/album/glitter/id398024716?i=398024855&uo=4&at=10l3Hj&ct=mobile_music
Orioles	Wei-Yin Chen	Just A Dream	Nelly	Hip-Hop/Rap	https://itunes.apple.com/us/album/just-a-dream/id386221530?i=386221538&uo=4&at=10l3Hj&ct=mobile_music
Orioles	Zach Britton	Closure	The Continuums	Alternative	https://itunes.apple.com/us/album/closure/id501355892?i=501355896&uo=4&at=10l3Hj&ct=mobile_music
Padres	Alexi Amarista	Regalame una Noche	J. Alvarez	Reggaeton y Hip-Hop	https://itunes.apple.com/us/album/regalame-una-noche/id366731857?i=366731881&uo=4&at=10l3Hj&ct=mobile_music
Padres	Andrew Cashner	Welcome Home	Coheed Cambria	Rock	https://itunes.apple.com/us/album/welcome-home/id468680153?i=468680221&uo=4&at=10l3Hj&ct=mobile_music
Padres	Anthony Bass	Back For More	Five Finger Death Punch	Metal	https://itunes.apple.com/us/album/back-for-more/id463832637?i=463832977&uo=4&at=10l3Hj&ct=mobile_music
Padres	Chase Headley	Surrender	Third Day	Christian & Gospel	https://itunes.apple.com/us/album/surrender/id396238732?i=396238882&uo=4&at=10l3Hj&ct=mobile_music
Padres	Chase Headley	Take My Life	Jeremy Camp	Christian & Gospel	https://itunes.apple.com/us/album/take-my-life/id16242773?i=16242754&uo=4&at=10l3Hj&ct=mobile_music
Padres	Chris Denorfia	Bang Your Head	Quiet Riot	Soundtrack	https://itunes.apple.com/us/album/bang-your-head-metal-health/id209743140?i=209744256&uo=4&at=10l3Hj&ct=mobile_music
Padres	Everth Cabrera	Con Los Pies	Chimbala	Hip-Hop/Rap	https://itunes.apple.com/us/album/con-lo-pie-feat.-black-gorrila/id546484490?i=546484749&uo=4&at=10l3Hj&ct=mobile_music
Padres	Everth Cabrera	Musica Pa Tiguere	El Ken		
Padres	 Jedd Gyorko	The Only Way I Know	Jason Alden		
Padres	Ian Kennedy	Already Over	Red	Alternative	https://itunes.apple.com/us/album/already-over/id373429738?i=373429763&uo=4&at=10l3Hj&ct=mobile_music
Padres	Jesus Guzman	Super Estrella	Fuego Omega	Reggaeton y Hip-Hop	https://itunes.apple.com/us/album/super-estrella-feat.-omega/id339101159?i=339101191&uo=4&at=10l3Hj&ct=mobile_music
Padres	 Ian Kennedy	I Knew You Were Trouble	Taylor Swift	Country	https://itunes.apple.com/us/album/i-knew-you-were-trouble/id571445253?i=571445453&uo=4&at=10l3Hj&ct=mobile_music
Padres	Kyle Blanks	Stinkfist	Tool	Rock	https://itunes.apple.com/us/album/stinkfist-a-tribute-to-tool/id445151267?i=445151345&uo=4&at=10l3Hj&ct=mobile_music
Padres	Kyle Blanks	The Second Coming	Juelz Santana		
Padres	Nick Hundley	Shine	Collective Soul	Rock	https://itunes.apple.com/us/album/shine/id78977322?i=78977315&uo=4&at=10l3Hj&ct=mobile_music
Padres	Ronny Cedeno	Soy Real	Yomo	Reggaeton y Hip-Hop	https://itunes.apple.com/us/album/soy-real/id413742560?i=413742562&uo=4&at=10l3Hj&ct=mobile_music
Padres	Tyson Ross	Mastermind	Deltron 3030	Hip-Hop/Rap	https://itunes.apple.com/us/album/mastermind/id288544306?i=288544335&uo=4&at=10l3Hj&ct=mobile_music
Phillies	Ben Revere	Who Gon Stop Me	Kanye West & Jay-Z		
Phillies	 Domonic Brown	House Party	Meek Mill	Hip-Hop/Rap	https://itunes.apple.com/us/album/house-party-feat.-young-chris/id473148913?i=473148969&uo=4&at=10l3Hj&ct=mobile_music
Phillies	 Domonic Brown	I'm Different	2 Chainz	Hip-Hop/Rap	https://itunes.apple.com/us/album/im-different/id549921250?i=549921257&uo=4&at=10l3Hj&ct=mobile_music
Phillies	Carlos Ruiz	In The Air Tonight	Phil Collins	Pop	https://itunes.apple.com/us/album/in-the-air-tonight/id30726226?i=30726540&uo=4&at=10l3Hj&ct=mobile_music
Phillies	Casper Wells	We'll Be Fine	Drake	Hip-Hop/Rap	https://itunes.apple.com/us/album/well-be-fine-feat.-birdman/id479760323?i=479760592&uo=4&at=10l3Hj&ct=mobile_music
Phillies	Chase Utley	Kashmir	Led Zeppelin	Rock	https://itunes.apple.com/us/album/kashmir/id266075192?i=266075769&uo=4&at=10l3Hj&ct=mobile_music
Phillies	Cliff Lee	Stranglehold	Ted Nugent	Rock	https://itunes.apple.com/us/album/stranglehold/id197914607?i=197914626&uo=4&at=10l3Hj&ct=mobile_music
Phillies	Cole Hamels	Thunderstruck	AC/DC	Rock	https://itunes.apple.com/us/album/thunderstruck/id574049507?i=574051407&uo=4&at=10l3Hj&ct=mobile_music
Phillies	Domonic Brown	Dope	Tyga	Hip-Hop/Rap	https://itunes.apple.com/us/album/dope-feat.-rick-ross/id593245589?i=593245600&uo=4&at=10l3Hj&ct=mobile_music
Phillies	Erik Kratz	Hero	Skillet	Rock	https://itunes.apple.com/us/album/hero/id668424099?i=668424100&uo=4&at=10l3Hj&ct=mobile_music
Phillies	Freddy Galvis	Poquito	Tego Calderon		
Phillies	Jimmy Rollins	Tapout	Rich Gang	Hip-Hop/Rap	https://itunes.apple.com/us/album/tapout-feat.-lil-wayne-birdman/id621624477?i=621624865&uo=4&at=10l3Hj&ct=mobile_music
Phillies	John Mayberry	We Ride Dunks	Trick Daddy		
Phillies	Jonathan Papelbon	For Whom The Bell Tolls	Metallica	Rock	https://itunes.apple.com/us/album/for-whom-the-bell-tolls/id579148345?i=579149036&uo=4&at=10l3Hj&ct=mobile_music
Phillies	Kevin Frandsen	Snow (Hey Oh)	Red Hot Chili Peppers	Alternative	https://itunes.apple.com/us/album/snow-hey-oh/id207928114?i=207928116&uo=4&at=10l3Hj&ct=mobile_music
Phillies	 Jimmy Rollins	Fine China	Chris Brown	R&B/Soul	https://itunes.apple.com/us/album/fine-china/id626960367?i=626960695&uo=4&at=10l3Hj&ct=mobile_music
Phillies	Roy Halladay	Mad World	Tears For Fears	Rock	https://itunes.apple.com/us/album/mad-world/id405683?i=405679&uo=4&at=10l3Hj&ct=mobile_music
Pirates	A.J. Burnett	Theme from The Walking Dead	Walking Dead	Soundtrack	https://itunes.apple.com/us/album/theme-from-the-walking-dead/id572039396?i=572039547&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Clint Barmes	Don't Stop Believing	Journey	Rock	https://itunes.apple.com/us/album/dont-stop-believin/id169003304?i=169003415&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 John Buck	Big Bad John	Johnny Cash	Country	https://itunes.apple.com/us/album/big-bad-john/id158628226?i=158628496&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 John Buck	Wheels Rollin'	Jason Aldean	Country	https://itunes.apple.com/us/album/wheels-rollin/id556017018?i=556017023&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 A.J. Burnett	The Beautiful People	Marilyn Manson	Rock	https://itunes.apple.com/us/album/the-beautiful-people/id24164137?i=24164245&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Marlon Byrd	Get Like Me	David Banner	Hip-Hop/Rap	https://itunes.apple.com/us/album/get-like-me/id284712572?i=284712690&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Marlon Byrd	Work	Gang Starr	Hip-Hop/Rap	https://itunes.apple.com/us/album/work/id17640983?i=17640918&uo=4&at=10l3Hj&ct=mobile_music
Pirates	Charlie Morton	Feeling Alright	Steve Earle	Country	https://itunes.apple.com/us/album/feel-alright/id299813607?i=299813645&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Gerrit Cole	Can't Stop	Red Hot Chili Peppers	Alternative	http://click.linksynergy.com/fs-bin/click?id=7itOUbGkbq8&subid=&offerid=146261.1&type=10&tmpid=3909&u1=RedHotChiliPeppersCantStop&RD_PARM1=https%3A%2F%2Fitunes.apple.com%2Fus%2Falbum%2Fcant-stop%2Fid309578894%3Fi%3D309579021%2526uo%3D4
Pirates	Gaby Sanchez	Deliverance	Bubba Sparxxx	Hip-Hop/Rap	https://itunes.apple.com/us/album/deliverance/id2424362?i=2424350&uo=4&at=10l3Hj&ct=mobile_music
Pirates	Garrett Jones	Whiskey in a Jar	Metallica	Rock	https://itunes.apple.com/us/album/whiskey-in-the-jar/id579370472?i=579370556&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Jason Grilli	Whipping	Pearl Jam	Alternative	https://itunes.apple.com/us/album/whipping/id426356461?i=426356560&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Josh Harrison	On a Mission	Knob Broke		
Pirates	 Garrett Jones	Do You Call My Name	Ra	Rock	https://itunes.apple.com/us/album/do-you-call-my-name/id92763?i=92736&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Garrett Jones	She's Just Killing Me	ZZ Top	Soundtrack	https://itunes.apple.com/us/album/shes-just-killing-me/id274782938?i=274783137&uo=4&at=10l3Hj&ct=mobile_music
Pirates	Jordy Mercer	Tonight is the Night	Outasight	Pop	https://itunes.apple.com/us/album/tonight-is-the-night/id467890766?i=467890782&uo=4&at=10l3Hj&ct=mobile_music
Pirates	Jose Tabata	Aguanile	Marc Anthony	Salsa y Tropical	https://itunes.apple.com/us/album/aguanile/id259198733?i=259198892&uo=4&at=10l3Hj&ct=mobile_music
Pirates	Jose Tabata	Bailan Do Por Ahi	Juan Magan	Pop Latino	https://itunes.apple.com/us/album/bailando-por-ahi/id436873962?i=436873963&uo=4&at=10l3Hj&ct=mobile_music
Pirates	Josh Harrison	Focused on the Grind	N/A		
Pirates	Josh Harrison	Gotta See Me	N/A		
Pirates	Josh Harrison	Shock Da Globe	N/A		
Pirates	Justin Morneau	Rock And Roll Ain't No Noise Pollution	AC/DC		
Pirates	Kyle Farnsworth	Rank Riders Anthem	Luke Kaufman	Country	https://itunes.apple.com/us/album/rank-riders-anthem/id350795389?i=350795396&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Andrew Lambo	All Me	Drake		
Pirates	 Andrew Lambo	Mercy	Kanye West	Hip-Hop/Rap	https://itunes.apple.com/us/album/mercy.1/id561849174?i=561849178&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Jeff Locke	Come with Me	Puff Daddy	Soundtrack	https://itunes.apple.com/us/album/come-me-feat.-various-artists/id205697991?i=205698121&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Starling Marte	Dale Mami	Wilo D New		
Pirates	 Starling Marte	Placata	Wilo D New		
Pirates	 Russell Martin	Black Skinhead	Kanye West		
Pirates	 Andrew McCutchen	Church Clap	KB (feat. Lecrae)	Hip-Hop/Rap	https://itunes.apple.com/us/album/church-clap-feat.-lecrae/id534256272?i=534256391&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Andrew McCutchen	Higher Ground	TNIGHT	Electronic	https://itunes.apple.com/us/album/higher-ground/id539650970?i=539650980&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Andrew McCutchen	Outta Your Mind	Lil Jon (feat. LMFAO)	Hip-Hop/Rap	https://itunes.apple.com/us/album/outta-your-mind/id375170647?i=375170657&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Mark Melancon	Thunderstruck	AC/DC	Rock	https://itunes.apple.com/us/album/thunderstruck/id574049507?i=574051407&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Charlie Morton	Gin Smoke and Lies	Turnpike Troubadours	Country	https://itunes.apple.com/us/album/gin-smoke-lies/id517897304?i=517897323&uo=4&at=10l3Hj&ct=mobile_music
Pirates	Neil Walker	Seven Nation Army	The White Stripes	Alternative	https://itunes.apple.com/us/album/seven-nation-army/id275230921?i=275230945&uo=4&at=10l3Hj&ct=mobile_music
Pirates	Neil Walker	Work Hard, Play Hard	Wiz Khalifa	Hip-Hop/Rap	https://itunes.apple.com/us/album/work-hard-play-hard/id562648487?i=562648498&uo=4&at=10l3Hj&ct=mobile_music
Pirates	Pedro Alvarez	Brooklyn Go Hard	Jay-Z	Soundtrack	https://itunes.apple.com/us/album/brooklyn-go-hard-soundtrack/id301193991?i=301194024&uo=4&at=10l3Hj&ct=mobile_music
Pirates	Pedro Alvarez	Juicy	The Notorious B.I.G	Hip-Hop/Rap	https://itunes.apple.com/us/album/juicy/id204669326?i=204669559&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Travis Snider	Can't Hold Us	Macklemore	Hip-Hop/Rap	https://itunes.apple.com/us/album/cant-hold-us-feat.-ray-dalton/id560097246?i=560097549&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Jose Tabata	Vivir Mi Vida	Marc Anthony	Salsa y Tropical	https://itunes.apple.com/us/album/vivir-mi-vida/id668743163?i=668743167&uo=4&at=10l3Hj&ct=mobile_music
Pirates	Travis Snider	Smells Like Teen Spirit	Nirvana	Alternative	https://itunes.apple.com/us/album/smells-like-teen-spirit/id112041?i=112021&uo=4&at=10l3Hj&ct=mobile_music
Pirates	 Neil Walker	Wild for the Night (feat. Skrillex & Birdy Nam Nam)	A$AP Rocky	Hip-Hop/Rap	https://itunes.apple.com/us/album/wild-for-night-feat.-skrillex/id582001423?i=582001753&uo=4&at=10l3Hj&ct=mobile_music
Rays	Brandon Gomes	Joker and the Thief	Wolfmother	Alternative	https://itunes.apple.com/us/album/joker-and-the-thief/id148895059?i=148895114&uo=4&at=10l3Hj&ct=mobile_music
Rays	Chris Gimenez	Rack City	Weaving the Fate		
Rays	Chris Gimenez	Your Betrayal	Bullet For My Valentine	Rock	https://itunes.apple.com/us/album/your-betrayal/id363206484?i=363206509&uo=4&at=10l3Hj&ct=mobile_music
Rays	 Alex Cobb	I Stand Alone	Godsmack	Rock	https://itunes.apple.com/us/album/i-stand-alone/id284563?i=36288004&uo=4&at=10l3Hj&ct=mobile_music
Rays	David Price	Finally Moving	Pretty Lights	Electronic	https://itunes.apple.com/us/album/finally-moving/id294600592?i=294600655&uo=4&at=10l3Hj&ct=mobile_music
Rays	 Yunel Escobar	Aqui te va	Eddy K ft. El Chulo, Vitamin C, Alex C		
Rays	Evan Longoria	Down and Out	Tantric	Rock	https://itunes.apple.com/us/album/down-and-out/id273426802?i=273426823&uo=4&at=10l3Hj&ct=mobile_music
Rays	Fernando Rodney	A Mi Papa	Tego Calderon		
Rays	Jake McGee	My Way	Limp Bizkit	Rock	https://itunes.apple.com/us/album/my-way/id108228?i=41423332&uo=4&at=10l3Hj&ct=mobile_music
Rays	 Desmond Jennings	I'm Different	2 Chainz	Hip-Hop/Rap	https://itunes.apple.com/us/album/im-different/id549921250?i=549921257&uo=4&at=10l3Hj&ct=mobile_music
Rays	Jeremy Hellickson	No Mercy	T.I.	Hip-Hop/Rap	https://itunes.apple.com/us/album/no-mercy-feat.-the-dream/id404386338?i=404386345&uo=4&at=10l3Hj&ct=mobile_music
Rays	 Kelly Johnson	Tonight Tonight	Hot Chelle Rae	Pop	https://itunes.apple.com/us/album/tonight-tonight/id473422392?i=473422500&uo=4&at=10l3Hj&ct=mobile_music
Rays	Jose Lobaton	Sanitario	Caramelos de Cianuro		
Rays	Kelly Johnson	What I Got	Sublime	Alternative	https://itunes.apple.com/us/album/what-i-got/id69150?i=69142&uo=4&at=10l3Hj&ct=mobile_music
Rays	 Jose Lobaton	Don't Stop the Party	Pitbull	Pop	https://itunes.apple.com/us/album/dont-stop-the-party-feat.-tjr/id572610096?i=572610140&uo=4&at=10l3Hj&ct=mobile_music
Rays	 Jose Lobaton	Harlem Shake	Baauer	Dance	https://itunes.apple.com/us/album/harlem-shake/id601136812?i=601136935&uo=4&at=10l3Hj&ct=mobile_music
Rays	 James Loney	All Gold Everything	Trinidad James	Hip-Hop/Rap	https://itunes.apple.com/us/album/all-gold-everything/id589282650?i=589282654&uo=4&at=10l3Hj&ct=mobile_music
Rays	Luke Scott	Rock You Like a Hurricane	The Scorpions	Rock	https://itunes.apple.com/us/album/rock-you-like-a-hurricane/id406014?i=406010&uo=4&at=10l3Hj&ct=mobile_music
Rays	Matt Joyce	I Can't Stop	Flux Pavilion	Dance	https://itunes.apple.com/us/album/i-cant-stop/id597888266?i=597888412&uo=4&at=10l3Hj&ct=mobile_music
Rays	Matt Moore	King Nothing	Metallica	Rock	https://itunes.apple.com/us/album/king-nothing/id579371716?i=579371728&uo=4&at=10l3Hj&ct=mobile_music
